TICKER,PERIOD,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
^SPX,5,20220909,195500,4066.41,4067.51,4065.77,4067.43,9565440,0
^SPX,5,20220909,200000,4067.39,4067.39,4062.25,4063.86,11650994,0
^SPX,5,20220909,200500,4063.69,4066.07,4062.53,4064.52,9924622,0
^SPX,5,20220909,201000,4064.62,4068.26,4063.19,4068.09,12211419,0
^SPX,5,20220909,201500,4068.29,4069.34,4067.84,4068.54,11011536,0
^SPX,5,20220909,202000,4068.58,4070.51,4068.29,4070.37,11780021,0
^SPX,5,20220909,202500,4070.28,4070.72,4068.14,4070.72,13567261,0
^SPX,5,20220909,203000,4070.71,4070.87,4066.68,4067.33,14937181,0
^SPX,5,20220909,203500,4067.5,4070.04,4065.85,4069.16,13532937,0
^SPX,5,20220909,204000,4069.1,4070.7,4067.33,4067.38,12062542,0
^SPX,5,20220909,204500,4067.94,4068.5,4065.86,4066.88,12724605,0
^SPX,5,20220909,205000,4066.27,4066.54,4064.14,4065.4,12370308,0
^SPX,5,20220909,205500,4065.6,4069.52,4065.6,4069.07,13147638,0
^SPX,5,20220909,210000,4069.12,4072.92,4068.07,4072.81,14128406,0
^SPX,5,20220909,210500,4072.7,4073.09,4069.84,4070.9,14617243,0
^SPX,5,20220909,211000,4070.93,4074.72,4070.45,4074.66,15291193,0
^SPX,5,20220909,211500,4074.61,4074.73,4072.84,4074.73,13816989,0
^SPX,5,20220909,212000,4074.78,4074.83,4071.72,4072.37,16671224,0
^SPX,5,20220909,212500,4072.56,4074.27,4071.82,4072.98,15417671,0
^SPX,5,20220909,213000,4072.33,4073.54,4071.49,4073.16,20052569,0
^SPX,5,20220909,213500,4073.5,4073.6,4070.49,4071.17,21576712,0
^SPX,5,20220909,214000,4071.28,4076.73,4071.21,4076.62,29617973,0
^SPX,5,20220909,214500,4075.43,4076.08,4072.24,4073.76,31119132,0
^SPX,5,20220909,215000,4072.3,4073.17,4067.61,4072.46,50365128,0
^SPX,5,20220909,215500,4071.33,4071.33,4067.36,4067.36,315931699,0
^SPX,5,20220912,153000,4089.02,4096.79,4089.02,4095.14,61492448,0
^SPX,5,20220912,153500,4094.88,4094.88,4087.44,4090.81,30942454,0
^SPX,5,20220912,154000,4091.24,4097.25,4091.24,4095.48,30448849,0
^SPX,5,20220912,154500,4095.58,4101.84,4095.47,4099.5,28007123,0
^SPX,5,20220912,155000,4099.65,4105.13,4099.39,4105.02,26110996,0
^SPX,5,20220912,155500,4105.38,4112.08,4105.38,4112.08,28575772,0
^SPX,5,20220912,160000,4113.2,4113.2,4108.66,4109.05,25832537,0
^SPX,5,20220912,160500,4109.63,4112.46,4109.22,4110.87,22146025,0
^SPX,5,20220912,161000,4111.1,4111.67,4109.17,4109.79,22030159,0
^SPX,5,20220912,161500,4110.42,4117.99,4110.42,4117.51,22931662,0
^SPX,5,20220912,162000,4116.9,4118.44,4115.7,4117.81,19484975,0
^SPX,5,20220912,162500,4117.64,4119.22,4115.86,4116.04,18392515,0
^SPX,5,20220912,163000,4116.07,4117.21,4114.15,4115.15,20965378,0
^SPX,5,20220912,163500,4114.89,4115.53,4111.32,4112.97,21753358,0
^SPX,5,20220912,164000,4113.17,4113.2,4109.47,4110.78,19585147,0
^SPX,5,20220912,164500,4111.14,4114.49,4110.92,4114.34,16262198,0
^SPX,5,20220912,165000,4114.25,4114.88,4110.05,4110.48,17488758,0
^SPX,5,20220912,165500,4110.51,4110.51,4105.1,4105.8,19294769,0
^SPX,5,20220912,170000,4106.71,4107.8,4101.27,4103.28,22837298,0
^SPX,5,20220912,170500,4103.57,4105.12,4102.22,4102.67,17784429,0
^SPX,5,20220912,171000,4102.49,4104.13,4100.82,4104.07,16421020,0
^SPX,5,20220912,171500,4104.17,4106.02,4101.41,4105.87,15331872,0
^SPX,5,20220912,172000,4105.94,4109.09,4105.34,4109.09,13988005,0
^SPX,5,20220912,172500,4109.11,4112.15,4109.11,4112.01,14077635,0
^SPX,5,20220912,173000,4112.57,4113.71,4110.99,4112.37,15540534,0
^SPX,5,20220912,173500,4112.35,4112.39,4105.28,4107.81,14250772,0
^SPX,5,20220912,174000,4107.9,4109.59,4105.4,4107.18,13299720,0
^SPX,5,20220912,174500,4106.8,4107.93,4102.34,4103.9,12518977,0
^SPX,5,20220912,175000,4104.21,4104.92,4098,4099.28,14620361,0
^SPX,5,20220912,175500,4098.42,4098.6,4089.73,4094.47,18036503,0
^SPX,5,20220912,180000,4094.38,4095.71,4092.42,4092.92,12704953,0
^SPX,5,20220912,180500,4092.79,4097.31,4090.09,4090.33,15096830,0
^SPX,5,20220912,181000,4089.4,4095.63,4087.71,4094.76,14677081,0
^SPX,5,20220912,181500,4095.17,4095.84,4091.23,4092.91,12910896,0
^SPX,5,20220912,182000,4092.22,4099.05,4091.1,4098.19,12083082,0
^SPX,5,20220912,182500,4098.02,4098.46,4095.62,4097.61,11317953,0
^SPX,5,20220912,183000,4098.09,4100.8,4097.29,4099.6,10491500,0
^SPX,5,20220912,183500,4099.78,4101.27,4096.36,4101.18,12755729,0
^SPX,5,20220912,184000,4101.14,4102.85,4100.34,4102.85,10539641,0
^SPX,5,20220912,184500,4103.28,4103.28,4099.27,4100.95,14502089,0
^SPX,5,20220912,185000,4100.85,4103.29,4100.85,4103.06,9442734,0
^SPX,5,20220912,185500,4103.07,4104.54,4102.79,4104.38,9066166,0
^SPX,5,20220912,190000,4104.54,4105.07,4098.21,4102.08,15037121,0
^SPX,5,20220912,190500,4101.91,4108.38,4101.87,4108.06,11458557,0
^SPX,5,20220912,191000,4108.23,4109.29,4107.24,4108.54,11226749,0
^SPX,5,20220912,191500,4108.69,4109.23,4107.15,4107.52,11216480,0
^SPX,5,20220912,192000,4107.51,4108.99,4105.79,4107.07,11866285,0
^SPX,5,20220912,192500,4107.27,4111.84,4106.5,4111.69,12675496,0
^SPX,5,20220912,193000,4111.82,4112.4,4109.83,4111.9,10887353,0
^SPX,5,20220912,193500,4112.2,4112.3,4108.75,4108.83,10629970,0
^SPX,5,20220912,194000,4108.94,4109.43,4105.7,4105.87,10071445,0
^SPX,5,20220912,194500,4105.83,4108.41,4105.22,4108.41,10217552,0
^SPX,5,20220912,195000,4108.27,4112.31,4108.03,4112.31,11609303,0
^SPX,5,20220912,195500,4112.13,4112.13,4110.93,4111.64,9736883,0
^SPX,5,20220912,200000,4111.38,4111.6,4106.91,4107.09,11078927,0
^SPX,5,20220912,200500,4107.17,4107.94,4106.15,4106.71,10361321,0
^SPX,5,20220912,201000,4106.34,4109.82,4105.74,4109.82,10022415,0
^SPX,5,20220912,201500,4109.87,4111.47,4102.15,4103.49,15284274,0
^SPX,5,20220912,202000,4103.35,4106.39,4100.31,4104.39,14749345,0
^SPX,5,20220912,202500,4104.39,4105.51,4100.25,4100.35,13356750,0
^SPX,5,20220912,203000,4100.51,4101.8,4097.33,4098.51,12785156,0
^SPX,5,20220912,203500,4098.79,4103.21,4098.79,4102.88,11489747,0
^SPX,5,20220912,204000,4102.89,4103.93,4101.74,4103.88,12533323,0
^SPX,5,20220912,204500,4103.65,4106.82,4103.18,4106.82,11539213,0
^SPX,5,20220912,205000,4106.83,4107.48,4104.74,4104.74,11146080,0
^SPX,5,20220912,205500,4104.91,4107.08,4104.41,4104.71,11354973,0
^SPX,5,20220912,210000,4104.73,4106.19,4103.64,4105.54,11915753,0
^SPX,5,20220912,210500,4105.32,4110.16,4104.94,4109.68,13846050,0
^SPX,5,20220912,211000,4109.52,4110.25,4108.38,4109.32,13852180,0
^SPX,5,20220912,211500,4109.29,4109.29,4105.9,4105.9,12914442,0
^SPX,5,20220912,212000,4106.45,4108.54,4104.53,4104.53,15094259,0
^SPX,5,20220912,212500,4104.46,4104.68,4102.54,4103.54,15673789,0
^SPX,5,20220912,213000,4103.32,4104.83,4101.36,4101.74,19175701,0
^SPX,5,20220912,213500,4101.68,4104.28,4100.37,4103.34,19755365,0
^SPX,5,20220912,214000,4103.24,4108.56,4101.39,4108.56,21542090,0
^SPX,5,20220912,214500,4108.12,4109.1,4105.01,4107.8,30384127,0
^SPX,5,20220912,215000,4106.94,4108.32,4103.56,4105.55,45508333,0
^SPX,5,20220912,215500,4105.11,4110.69,4105.07,4110.41,310855921,0
^SPX,5,20220913,153000,4037.12,4037.12,4021.75,4024.03,68487921,0
^SPX,5,20220913,153500,4024.29,4024.29,4009.82,4015.97,38426302,0
^SPX,5,20220913,154000,4016.77,4022.75,4014.5,4017.07,35233163,0
^SPX,5,20220913,154500,4017.72,4021.29,4012.99,4019.9,28717532,0
^SPX,5,20220913,155000,4019.3,4025.88,4019.3,4021.26,28149789,0
^SPX,5,20220913,155500,4020.42,4020.55,4011.67,4011.91,27050741,0
^SPX,5,20220913,160000,4010.05,4011.24,3999.33,3999.33,28672040,0
^SPX,5,20220913,160500,3999.47,4006.43,3999.47,4004.29,25454060,0
^SPX,5,20220913,161000,4004.78,4007.53,4001.29,4006.39,21594366,0
^SPX,5,20220913,161500,4004.85,4010.74,4002.06,4010.28,21905619,0
^SPX,5,20220913,162000,4011.19,4011.19,4002.95,4003.24,22227116,0
^SPX,5,20220913,162500,4003.26,4005.81,4000.3,4004.39,19673072,0
^SPX,5,20220913,163000,4002.69,4004.87,3996.41,3996.41,22732112,0
^SPX,5,20220913,163500,3997.37,3997.59,3992.5,3992.5,21496476,0
^SPX,5,20220913,164000,3992.5,3993.82,3988.2,3990.36,22578754,0
^SPX,5,20220913,164500,3989.69,3989.69,3984.91,3984.91,19116060,0
^SPX,5,20220913,165000,3984.68,3985.33,3982.3,3985.3,19789670,0
^SPX,5,20220913,165500,3984.61,3987.58,3984.61,3985.37,18079694,0
^SPX,5,20220913,170000,3985.13,3989.31,3985.05,3985.84,18997102,0
^SPX,5,20220913,170500,3986.23,3987.85,3983.18,3986.67,17049009,0
^SPX,5,20220913,171000,3986.67,3986.91,3980.93,3984.25,18019624,0
^SPX,5,20220913,171500,3983.58,3986.38,3981.51,3983.53,15692737,0
^SPX,5,20220913,172000,3982.49,3985.11,3979.91,3979.91,15599005,0
^SPX,5,20220913,172500,3979.91,3982.2,3979.82,3982.04,15530493,0
^SPX,5,20220913,173000,3981.79,3984.65,3980.76,3984.02,16447905,0
^SPX,5,20220913,173500,3984.15,3986.02,3983.34,3986.02,12794379,0
^SPX,5,20220913,174000,3985.68,3985.71,3978.87,3982.86,16692739,0
^SPX,5,20220913,174500,3982.91,3982.91,3979.08,3980.57,15417107,0
^SPX,5,20220913,175000,3980.27,3983.42,3979.78,3982.67,13377334,0
^SPX,5,20220913,175500,3982.59,3983.34,3979.18,3979.66,13749549,0
^SPX,5,20220913,180000,3979.75,3984.81,3978.19,3983.96,14429739,0
^SPX,5,20220913,180500,3984.27,3988.29,3982.67,3988.29,12942736,0
^SPX,5,20220913,181000,3987.98,3990.72,3986.45,3990.37,14293987,0
^SPX,5,20220913,181500,3990.8,3992.74,3990.1,3990.42,13762195,0
^SPX,5,20220913,182000,3990.35,3990.56,3987.4,3987.68,12856423,0
^SPX,5,20220913,182500,3987.45,3987.45,3981.77,3983.07,12914391,0
^SPX,5,20220913,183000,3982.62,3983.47,3979.31,3983.47,14845723,0
^SPX,5,20220913,183500,3983.52,3987.15,3983.52,3986.27,10911118,0
^SPX,5,20220913,184000,3986.26,3987.67,3984.94,3985.3,11176631,0
^SPX,5,20220913,184500,3985.43,3986.79,3983.15,3986.79,10888890,0
^SPX,5,20220913,185000,3986.77,3989.19,3986.07,3988.16,12017989,0
^SPX,5,20220913,185500,3988.43,3988.77,3985.37,3985.75,10574233,0
^SPX,5,20220913,190000,3985.44,3990.31,3981.89,3986.59,16387892,0
^SPX,5,20220913,190500,3986.78,3991.68,3986.26,3987.79,11570787,0
^SPX,5,20220913,191000,3987.37,3992.14,3986.5,3991.1,12601053,0
^SPX,5,20220913,191500,3991,3993.25,3987.84,3988.28,12221030,0
^SPX,5,20220913,192000,3987.99,3993.25,3986.96,3992.55,11993779,0
^SPX,5,20220913,192500,3992.62,3996.4,3992.1,3996.4,12706582,0
^SPX,5,20220913,193000,3996.29,3997.6,3993.57,3995.29,16831571,0
^SPX,5,20220913,193500,3995.8,3996.79,3990.93,3993.52,12894533,0
^SPX,5,20220913,194000,3993.97,3994.76,3990.3,3990.91,12724907,0
^SPX,5,20220913,194500,3990.73,3991.87,3989.4,3991.87,12024570,0
^SPX,5,20220913,195000,3992.09,3992.45,3986.38,3986.98,13360394,0
^SPX,5,20220913,195500,3986.98,3989.49,3986.17,3986.23,10804054,0
^SPX,5,20220913,200000,3986.31,3987.16,3980.2,3981.9,13239397,0
^SPX,5,20220913,200500,3982.23,3983.75,3979.65,3979.65,12113869,0
^SPX,5,20220913,201000,3979.75,3982.7,3978.06,3982.2,13301171,0
^SPX,5,20220913,201500,3982.26,3983.64,3981.1,3982.85,11303220,0
^SPX,5,20220913,202000,3982.94,3984.27,3979.02,3979.03,12803365,0
^SPX,5,20220913,202500,3978.54,3978.92,3973.71,3973.98,16233114,0
^SPX,5,20220913,203000,3974.3,3974.89,3972.76,3972.96,13898304,0
^SPX,5,20220913,203500,3972.6,3972.76,3969.87,3969.96,13275193,0
^SPX,5,20220913,204000,3969.8,3970.67,3966.86,3966.86,14825759,0
^SPX,5,20220913,204500,3966.77,3968.18,3964.83,3964.83,15774256,0
^SPX,5,20220913,205000,3964.64,3965.38,3958.93,3959.13,0,0
^SPX,5,20220913,205500,3959.63,3964.4,3958.12,3961.05,0,0
^SPX,5,20220913,210000,3960.77,3961.84,3958.6,3958.6,0,0
^SPX,5,20220913,210500,3958.71,3959.55,3954.75,3954.75,0,0
^SPX,5,20220913,211000,3955.61,3955.61,3948.99,3950.43,0,0
^SPX,5,20220913,211500,3950.15,3952.44,3948.99,3950.68,0,0
^SPX,5,20220913,212000,3950.23,3951.57,3947.6,3949.8,0,0
^SPX,5,20220913,212500,3949.71,3950.76,3943.76,3943.76,0,0
^SPX,5,20220913,213000,3943.79,3943.92,3931.22,3933.64,0,0
^SPX,5,20220913,213500,3933.14,3936.81,3927.19,3935.3,0,0
^SPX,5,20220913,214000,3935.23,3935.23,3926.42,3930.42,0,0
^SPX,5,20220913,214500,3929.92,3929.92,3921.31,3928.15,0,0
^SPX,5,20220913,215000,3928.68,3935.38,3928.2,3933.71,0,0
^SPX,5,20220913,215500,3933.8,3940.81,3928.73,3932.69,0,0
^SPX,5,20220914,153000,3943.74,3945.72,3931.78,3931.78,57863640,0
^SPX,5,20220914,153500,3931.01,3941.01,3931.01,3940.52,29280867,0
^SPX,5,20220914,154000,3939.58,3949.02,3935.31,3949,31870175,0
^SPX,5,20220914,154500,3950.47,3955.43,3944.75,3945.3,33988542,0
^SPX,5,20220914,155000,3944.72,3948.51,3941.41,3946.81,26067311,0
^SPX,5,20220914,155500,3944.75,3947.85,3941.78,3947.75,28622275,0
^SPX,5,20220914,160000,3949.91,3951.12,3942.77,3943.67,23599928,0
^SPX,5,20220914,160500,3944.06,3950.41,3941.05,3945.61,23930763,0
^SPX,5,20220914,161000,3945.64,3950.46,3942.03,3943.61,25544667,0
^SPX,5,20220914,161500,3943.72,3949.03,3938.77,3939.44,24841836,0
^SPX,5,20220914,162000,3940.99,3942.09,3932.8,3935.06,23546437,0
^SPX,5,20220914,162500,3933.94,3935.02,3921.89,3921.89,25695480,0
^SPX,5,20220914,163000,3921.19,3933.05,3918.95,3932.35,25669520,0
^SPX,5,20220914,163500,3933.64,3943.95,3932.91,3942.8,23856658,0
^SPX,5,20220914,164000,3941.15,3949.61,3940.38,3947.4,22069714,0
^SPX,5,20220914,164500,3947.65,3949.21,3944.43,3944.85,21741481,0
^SPX,5,20220914,165000,3945.1,3957.03,3944.82,3957.03,21965700,0
^SPX,5,20220914,165500,3956.86,3956.86,3951.22,3955.19,19892410,0
^SPX,5,20220914,170000,3955.72,3956.02,3949.17,3950.84,18830580,0
^SPX,5,20220914,170500,3951.53,3959.14,3949.34,3958.71,20497817,0
^SPX,5,20220914,171000,3959.04,3961.8,3956.55,3956.55,19821761,0
^SPX,5,20220914,171500,3957.05,3957.19,3951.8,3952.39,16842444,0
^SPX,5,20220914,172000,3952.68,3952.68,3947.86,3949.49,17698540,0
^SPX,5,20220914,172500,3949.65,3950.15,3946.23,3946.23,16347750,0
^SPX,5,20220914,173000,3946.56,3948.52,3944.27,3945.22,16756776,0
^SPX,5,20220914,173500,3945.48,3949.15,3944.03,3948.59,15348407,0
^SPX,5,20220914,174000,3948.81,3953.18,3948.45,3953.01,15870587,0
^SPX,5,20220914,174500,3953.26,3954.97,3951.52,3951.52,14328990,0
^SPX,5,20220914,175000,3951.83,3952.43,3947.35,3952.42,14130520,0
^SPX,5,20220914,175500,3952.69,3953.1,3947.11,3947.27,13420035,0
^SPX,5,20220914,180000,3947.81,3949.15,3943.53,3944.3,13484430,0
^SPX,5,20220914,180500,3943.8,3944.8,3941.17,3944.75,15063491,0
^SPX,5,20220914,181000,3944.25,3947.79,3941.84,3947.79,13269153,0
^SPX,5,20220914,181500,3948.07,3948.83,3946.14,3947.43,12441514,0
^SPX,5,20220914,182000,3947.82,3948.96,3944.99,3948.26,16080183,0
^SPX,5,20220914,182500,3948.43,3949.55,3942.77,3943.6,17915781,0
^SPX,5,20220914,183000,3944.28,3946.87,3942.03,3944.2,15366672,0
^SPX,5,20220914,183500,3943.82,3950.99,3942.47,3950.02,14771075,0
^SPX,5,20220914,184000,3949.78,3955.17,3949.43,3954.93,13567132,0
^SPX,5,20220914,184500,3955.02,3955.14,3951.11,3954.36,43477802,0
^SPX,5,20220914,185000,3953.88,3957.56,3953.57,3956.53,14497883,0
^SPX,5,20220914,185500,3956.7,3956.7,3951.43,3953.33,12544299,0
^SPX,5,20220914,190000,3953.54,3956.62,3952.03,3952.37,14153031,0
^SPX,5,20220914,190500,3951.99,3952.66,3949.03,3951.97,12097239,0
^SPX,5,20220914,191000,3951.51,3955.23,3951.29,3954.67,12739710,0
^SPX,5,20220914,191500,3954.93,3957.49,3952.08,3953.28,14560614,0
^SPX,5,20220914,192000,3953.72,3954.31,3950.79,3950.79,11151318,0
^SPX,5,20220914,192500,3951.28,3951.28,3948.1,3950.48,11340303,0
^SPX,5,20220914,193000,3950.7,3951.94,3948.05,3949.54,12031675,0
^SPX,5,20220914,193500,3948.92,3949.57,3944.42,3944.56,12431477,0
^SPX,5,20220914,194000,3944.46,3945.26,3943.23,3944.96,12317792,0
^SPX,5,20220914,194500,3944.91,3945.18,3928.82,3931.85,20998264,0
^SPX,5,20220914,195000,3931.33,3936.97,3931.33,3936.73,16366020,0
^SPX,5,20220914,195500,3937,3937,3930.2,3931.98,16485563,0
^SPX,5,20220914,200000,3931.86,3933.87,3926.17,3926.19,14686169,0
^SPX,5,20220914,200500,3925.96,3931.58,3925.87,3927.59,16022023,0
^SPX,5,20220914,201000,3927.41,3928.61,3923.94,3928.35,14426021,0
^SPX,5,20220914,201500,3928.52,3931,3926.96,3930.93,12944634,0
^SPX,5,20220914,202000,3931.49,3932.56,3930.51,3931.82,12213498,0
^SPX,5,20220914,202500,3931.73,3932.47,3929.79,3931.63,10922474,0
^SPX,5,20220914,203000,3931.69,3937.36,3931.33,3937.34,13579183,0
^SPX,5,20220914,203500,3937,3938.07,3935.25,3937.11,12105416,0
^SPX,5,20220914,204000,3937.37,3938.39,3931.97,3932.37,13569764,0
^SPX,5,20220914,204500,3931.99,3933.78,3928.83,3933.66,14500296,0
^SPX,5,20220914,205000,3933.55,3934.85,3927.48,3927.48,15362316,0
^SPX,5,20220914,205500,3927.33,3930.01,3925.33,3927.05,14791181,0
^SPX,5,20220914,210000,3927.05,3929.87,3924.84,3924.96,14981995,0
^SPX,5,20220914,210500,3926.81,3932.48,3926.81,3932.48,14853427,0
^SPX,5,20220914,211000,3933.5,3933.66,3923.46,3923.48,17642837,0
^SPX,5,20220914,211500,3923.34,3923.34,3914.22,3918.56,21498029,0
^SPX,5,20220914,212000,3918.34,3924.32,3916.16,3921.7,20140385,0
^SPX,5,20220914,212500,3921.15,3921.52,3915.81,3921.49,20133847,0
^SPX,5,20220914,213000,3920.76,3921,3912.28,3920.63,25320041,0
^SPX,5,20220914,213500,3920.96,3923.1,3918.11,3921.75,22474897,0
^SPX,5,20220914,214000,3921.89,3931,3920.24,3929.49,27310425,0
^SPX,5,20220914,214500,3928.7,3932.94,3927.66,3931.63,30408079,0
^SPX,5,20220914,215000,3933.76,3943.86,3932.96,3943.69,53496262,0
^SPX,5,20220914,215500,3943.78,3949.61,3939.33,3946.01,369779826,0
^SPX,5,20220915,153000,3930.86,3931.56,3926.95,3931.35,56568927,0
^SPX,5,20220915,153500,3930.71,3932.55,3923.74,3927.76,30796632,0
^SPX,5,20220915,154000,3926.96,3938.99,3926.96,3938.15,32491486,0
^SPX,5,20220915,154500,3937.5,3944.9,3935.44,3944.9,31793927,0
^SPX,5,20220915,155000,3948.85,3952.92,3946.55,3951.43,30139253,0
^SPX,5,20220915,155500,3949.74,3952.01,3947.9,3951.83,24690145,0
^SPX,5,20220915,160000,3952.25,3958.84,3949.56,3950.73,25902338,0
^SPX,5,20220915,160500,3950.95,3954.39,3949.29,3949.96,21168115,0
^SPX,5,20220915,161000,3949.68,3953.06,3948.88,3951.76,21699688,0
^SPX,5,20220915,161500,3951.55,3956.45,3950.57,3953.79,23391085,0
^SPX,5,20220915,162000,3952,3952.26,3938.56,3941.76,24977052,0
^SPX,5,20220915,162500,3941.23,3941.49,3929.96,3929.96,23219754,0
^SPX,5,20220915,163000,3928.99,3933.02,3926.67,3929.09,22790507,0
^SPX,5,20220915,163500,3929.11,3935.65,3928.82,3933.69,21131978,0
^SPX,5,20220915,164000,3933.83,3935.01,3930.6,3933.47,17401601,0
^SPX,5,20220915,164500,3934.53,3935.26,3927.34,3927.46,19854255,0
^SPX,5,20220915,165000,3927.06,3927.06,3915.31,3917.06,27291470,0
^SPX,5,20220915,165500,3916.63,3916.63,3911.41,3914.84,27005921,0
^SPX,5,20220915,170000,3913.37,3917.79,3910.07,3917.79,23522695,0
^SPX,5,20220915,170500,3917.63,3918.03,3913.62,3913.62,20055407,0
^SPX,5,20220915,171000,3912.8,3912.8,3906.34,3908.74,20629804,0
^SPX,5,20220915,171500,3908.22,3915.26,3906.71,3915.26,20468531,0
^SPX,5,20220915,172000,3915.48,3924,3914.24,3922.13,20647526,0
^SPX,5,20220915,172500,3922.8,3924.39,3921.09,3921.88,16510006,0
^SPX,5,20220915,173000,3922,3925.09,3921.28,3921.41,18840964,0
^SPX,5,20220915,173500,3920.9,3923.52,3917.87,3920.5,16766648,0
^SPX,5,20220915,174000,3920.29,3922.69,3919.2,3919.65,14233685,0
^SPX,5,20220915,174500,3919.77,3921.94,3917.5,3917.57,15859638,0
