Date,BTC-USD,ETH-USD,^GSPC,EURUSD=X,SI=F,ACAEUO.MI,ACAPER.MI,ACABRT.MI,XMLC.F,XDW0.DE,BRK-A,7309.T,AIGI.MI,WEAT.MI
2013-05-13,,,1633.77001953125,1.2988024950027466,23.670000076293945,,,,,,167380.0,8037.54541015625,10.654999732971191,1.2829999923706055
2013-05-14,,,1650.3399658203125,1.2937111854553223,23.354999542236328,,,,,,169267.0,8037.54541015625,10.524999618530273,1.2699999809265137
2013-05-15,,,1658.780029296875,1.2882447242736816,22.64299964904785,,,,,,168940.0,8165.85107421875,10.46500015258789,1.2690000534057617
2013-05-16,,,1650.469970703125,1.2883278131484985,22.64299964904785,,,,,,167303.0,8248.3349609375,10.5649995803833,1.2300000190734863
2013-05-17,,,1667.469970703125,,22.339000701904297,,,,,,169400.0,8010.04931640625,10.5649995803833,1.2300000190734863
2013-05-19,,,,1.2835652828216553,,,,,,,,,,
2013-05-20,,,1666.2900390625,1.2891082763671875,22.56800079345703,,,,,,169200.0,7927.56640625,10.725000381469727,1.2239999771118164
2013-05-21,,,1669.1600341796875,1.2919062376022339,22.441999435424805,,,,,,169189.0,8028.37841796875,10.619999885559082,1.218999981880188
2013-05-22,,,1655.3499755859375,1.2842081785202026,22.45800018310547,,,,,,167600.0,8083.36962890625,10.78499984741211,1.246999979019165
2013-05-23,,,1650.510009765625,1.2925074100494385,22.493999481201172,,,,,,166980.0,7276.8642578125,10.529999732971191,1.2619999647140503
2013-05-24,,,1649.5999755859375,,22.48200035095215,,,,,,166020.0,7450.99462890625,10.515000343322754,1.2549999952316284
2013-05-26,,,,1.2937781810760498,,,,,,,,,,
2013-05-27,,,,1.2933933734893799,,,,,,,,7460.16064453125,10.5,1.2480000257492065
2013-05-28,,,1660.06005859375,1.2846370935440063,22.18000030517578,,,,,,168400.0,7460.16064453125,10.600000381469727,1.2549999952316284
2013-05-29,,,1648.3599853515625,1.294783353805542,22.44499969482422,,,,,,169402.0,7505.98388671875,10.520000457763672,1.246999979019165
2013-05-30,,,1654.4100341796875,1.3043931722640991,22.673999786376953,,,,,,172200.0,7231.03955078125,10.59000015258789,1.2330000400543213
2013-05-31,,,1630.739990234375,,22.22800064086914,,,,,,171300.0,7231.03955078125,10.630000114440918,1.246999979019165
2013-06-02,,,,1.2996464967727661,,,,,,,,,,
2013-06-03,,,1640.4200439453125,1.3072919845581055,22.71500015258789,,,,,,170911.0,7203.5458984375,10.609999656677246,1.2389999628067017
2013-06-04,,,1631.3800048828125,1.3073433637619019,22.399999618530273,,,,,,169850.0,7570.13818359375,10.744999885559082,1.2619999647140503
2013-06-05,,,1608.9000244140625,1.3093289136886597,22.46500015258789,,,,,,167400.0,7377.67724609375,10.835000038146973,1.2480000257492065
2013-06-06,,,1622.56005859375,1.3245558738708496,22.701000213623047,,,,,,169877.0,7249.369140625,10.5600004196167,1.2400000095367432
2013-06-07,,,1643.3800048828125,,21.73699951171875,,,,,,172900.0,7038.57861328125,10.454999923706055,1.222000002861023
2013-06-09,,,,1.3224014043807983,,,,,,,,,,
2013-06-10,,,1642.81005859375,1.3224014043807983,21.92099952697754,,,,,,172875.0,7441.83251953125,10.350000381469727,1.1979999542236328
2013-06-11,,,1626.1300048828125,1.3224014043807983,21.645000457763672,,,,,,170150.0,7396.00732421875,10.114999771118164,1.2209999561309814
2013-06-12,,,1612.52001953125,1.3339558839797974,21.79599952697754,,,,,,169195.0,7542.64453125,10.0649995803833,1.1959999799728394
2013-06-13,,,1636.3599853515625,1.3367911577224731,21.582000732421875,,,,,,172604.0,7084.4013671875,,1.1790000200271606
2013-06-14,,,1626.72998046875,,21.952999114990234,,,,,,171259.0,7139.3916015625,9.970000267028809,1.1770000457763672
2013-06-16,,,,1.3348639011383057,,,,,,,,,,
2013-06-17,,,1639.0400390625,1.3363088369369507,21.756999969482422,,,,,,172710.0,7350.181640625,9.944999694824219,1.187999963760376
2013-06-18,,,1651.81005859375,1.3389928340911865,21.676000595092773,,,,,,172581.0,7386.841796875,9.824999809265137,1.184000015258789
2013-06-19,,,1628.9300537109375,1.329186201095581,21.621999740600586,,,,,,170952.0,7615.9619140625,9.774999618530273,1.2130000591278076
2013-06-20,,,1588.18994140625,1.323556661605835,19.82200050354004,,,,,,167900.0,7533.47802734375,9.75,1.2350000143051147
2013-06-21,,,1592.4300537109375,,19.95800018310547,,,,,,168200.0,7450.99462890625,9.84000015258789,1.2400000095367432
2013-06-23,,,,1.3105300664901733,,,,,,,,,,
2013-06-24,,,1573.0899658203125,1.313232183456421,19.493000030517578,,,,,,166439.0,7414.3359375,9.675000190734863,1.2020000219345093
2013-06-25,,,1588.030029296875,1.3079760074615479,19.525999069213867,,,,,,168314.0,7286.0283203125,9.875,1.2130000591278076
2013-06-26,,,1603.260009765625,1.301337718963623,18.586999893188477,,,,,,169360.0,7375.62255859375,9.805000305175781,1.2050000429153442
2013-06-27,,,1613.199951171875,1.3035939931869507,18.533000946044922,,,,,,169326.0,7467.7021484375,9.824999809265137,1.1929999589920044
2013-06-28,,,1606.280029296875,,19.451000213623047,,,,,,168600.0,7734.7353515625,9.904999732971191,1.1770000457763672
2013-06-30,,,,1.3014055490493774,,,,,,,,,,
2013-07-01,,,1614.9599609375,1.306762456893921,19.559999465942383,,,,,,169622.0,7808.400390625,10.055000305175781,1.1510000228881836
2013-07-02,,,1614.0799560546875,1.2978922128677368,19.29800033569336,,,,,,168799.0,7918.8955078125,10.125,1.1579999923706055
2013-07-03,,,1615.4100341796875,1.3010838031768799,19.68899917602539,,,,,,168976.0,7918.8955078125,10.069999694824219,1.1690000295639038
2013-07-04,,,,1.2907721996307373,,,,,,,,7872.85546875,10.09000015258789,1.1820000410079956
2013-07-05,,,1631.8900146484375,,18.72599983215332,,,,,,172201.0,7909.68701171875,9.9350004196167,1.1820000410079956
2013-07-07,,,,1.2829065322875977,,,,,,,,,,
2013-07-08,,,1640.4599609375,1.2871006727218628,19.024999618530273,,,,,,172500.0,7964.9375,10.015000343322754,1.184000015258789
2013-07-09,,,1652.3199462890625,1.278183937072754,19.125,,,,,,173741.0,8020.18505859375,9.954999923706055,1.2230000495910645
2013-07-10,,,1652.6199951171875,1.3187741041183472,19.150999069213867,,,,,,172605.0,8121.4716796875,10.0649995803833,1.2050000429153442
2013-07-11,,,1675.02001953125,1.3097747564315796,19.94300079345703,,,,,,175644.0,8268.8017578125,10.0600004196167,1.1970000267028809
2013-07-12,,,1680.18994140625,,19.77899932861328,,,,,,175505.0,8416.1298828125,10.079999923706055,1.2029999494552612
2013-07-14,,,,1.3059945106506348,,,,,,,,,,
2013-07-15,,,1682.5,1.3058750629425049,19.826000213623047,,,,,,175877.0,,9.954999923706055,1.1770000457763672
2013-07-16,,,1676.260009765625,1.3151146173477173,19.92300033569336,,,,,,175849.0,8517.4169921875,9.960000038146973,1.1829999685287476
2013-07-17,,,1680.9100341796875,1.3116990327835083,19.409000396728516,,,,,,176341.0,8600.2900390625,9.9350004196167,1.1720000505447388
2013-07-18,,,1689.3699951171875,1.3110626935958862,19.375999450683594,,,,,,177678.0,8517.4169921875,9.914999961853027,1.1640000343322754
2013-07-19,,,1692.0899658203125,,19.447999954223633,,,,,,178275.0,8499.001953125,9.925000190734863,1.156000018119812
2013-07-21,,,,1.3159972429275513,,,,,,,,,,
2013-07-22,,,1695.530029296875,1.3190349340438843,20.49799919128418,,,,,,178223.0,8563.4560546875,10.050000190734863,1.1440000534057617
2013-07-23,,,1692.3900146484375,1.3223315477371216,20.246000289916992,,,,,,177249.0,8572.6669921875,9.994999885559082,1.128999948501587
2013-07-24,,,1685.93994140625,1.319087266921997,20.013999938964844,,,,,,174581.0,8563.4560546875,10.024999618530273,1.1390000581741333
2013-07-25,,,1690.25,1.3274219036102295,20.14699935913086,,,,,,175441.0,8452.958984375,9.9350004196167,1.1269999742507935
2013-07-26,,,1691.6500244140625,,19.764999389648438,,,,,,175926.0,8351.6728515625,9.694999694824219,1.121000051498413
2013-07-28,,,,1.3287447690963745,,,,,,,,,,
2013-07-29,,,1685.3299560546875,1.3263654708862305,19.854000091552734,,,,,,174505.0,8231.9677734375,9.704999923706055,1.1269999742507935
2013-07-30,,,1685.9599609375,1.3264886140823364,19.666000366210938,,,,,,173566.0,8204.3447265625,9.5649995803833,1.1390000581741333
2013-07-31,,,1685.72998046875,1.3301409482955933,19.617000579833984,,,,,,173900.0,8139.8876953125,9.670000076293945,1.1419999599456787
2013-08-01,,,1706.8699951171875,1.3211959600448608,19.614999771118164,,,,,,175700.0,8250.38671875,9.869999885559082,1.128000020980835
2013-08-02,,,1709.6700439453125,,19.902999877929688,,,,,,176500.0,8480.583984375,9.869999885559082,1.1469999551773071
2013-08-04,,,,1.3278977870941162,,,,,,,,,,
2013-08-05,,,1707.1400146484375,1.3257501125335693,19.711000442504883,,,,,,177300.0,8388.5048828125,9.789999961853027,1.1139999628067017
2013-08-06,,,1697.3699951171875,1.3308136463165283,19.514999389648438,,,,,,176855.0,8443.7529296875,9.734999656677246,1.1109999418258667
2013-08-07,,,1690.9100341796875,1.334098219871521,19.49799919128418,,,,,,175200.0,8204.3447265625,9.704999923706055,1.100000023841858
2013-08-08,,,1697.47998046875,1.3380074501037598,20.18400001525879,,,,,,176551.0,8075.43359375,9.9350004196167,1.097000002861023
2013-08-09,,,1691.4200439453125,,20.39900016784668,,,,,,175100.0,7992.5595703125,10.180000305175781,1.093999981880188
2013-08-11,,,,1.3339380025863647,,,,,,,,,,
2013-08-12,,,1689.469970703125,1.3292922973632812,21.332000732421875,,,,,,175748.0,7863.64892578125,10.234999656677246,1.0920000076293945
2013-08-13,,,1694.1600341796875,1.326559066772461,21.336000442504883,,,,,,175725.0,7974.14453125,10.234999656677246,1.097000002861023
2013-08-14,,,1685.3900146484375,1.3264182806015015,21.7810001373291,,,,,,174755.0,8084.64013671875,10.295000076293945,1.0809999704360962
2013-08-15,,,1661.3199462890625,1.33539879322052,22.929000854492188,,,,,,172799.0,7863.64892578125,,
2013-08-16,,,1655.8299560546875,,23.316999435424805,,,,,,173122.0,7845.232421875,10.385000228881836,1.0789999961853027
2013-08-18,,,,1.332906723022461,,,,,,,,,,
2013-08-19,,,1646.06005859375,1.3333866596221924,23.160999298095703,,,,,,171501.0,7882.06494140625,10.305000305175781,1.0959999561309814
2013-08-20,,,1652.3499755859375,1.3421016931533813,23.06599998474121,,,,,,173000.0,7716.3203125,10.220000267028809,1.0920000076293945
2013-08-21,,,1642.800048828125,1.334294080734253,22.95800018310547,,,,,,170800.0,7661.0703125,10.140000343322754,1.0870000123977661
2013-08-22,,,1656.9599609375,1.335505723953247,23.030000686645508,,,,,,172206.0,7605.82421875,10.164999961853027,1.0809999704360962
2013-08-23,,,1663.5,,23.732999801635742,,,,,,171320.0,7753.15087890625,10.180000305175781,1.0759999752044678
2013-08-25,,,,1.33865225315094,,,,,,,,,,
2013-08-26,,,1656.780029296875,1.3379179239273071,24.007999420166016,,,,,,171000.0,7734.7353515625,10.164999961853027,1.1230000257492065
2013-08-27,,,1630.47998046875,1.3392080068588257,24.64900016784668,,,,,,167350.0,7605.82421875,10.145000457763672,1.1160000562667847
2013-08-28,,,1634.9599609375,1.3334933519363403,24.388999938964844,,,,,,168585.0,7486.119140625,10.125,1.1200000047683716
2013-08-29,,,1638.1700439453125,1.3236267566680908,24.09000015258789,,,,,,168050.0,7541.3662109375,10.055000305175781,1.1080000400543213
2013-08-30,,,1632.969970703125,,23.46299934387207,,,,,,167050.0,7504.53515625,9.930000305175781,1.1150000095367432
2013-09-01,,,,1.3208295106887817,,,,,,,,,,
2013-09-02,,,,1.319000244140625,,,,,,,,7550.57470703125,10.015000343322754,1.1139999628067017
2013-09-03,,,1639.77001953125,1.317401647567749,24.381999969482422,,,,,,167993.0,7707.11181640625,10.069999694824219,1.1030000448226929
2013-09-04,,,1653.0799560546875,1.320062279701233,23.368999481201172,,,,,,168259.0,7789.98388671875,,1.0889999866485596
2013-09-05,,,1655.0799560546875,1.3118367195129395,23.20599937438965,,,,,,168240.0,7900.48046875,9.885000228881836,1.0889999866485596
2013-09-06,,,1655.1700439453125,,23.841999053955078,,,,,,167565.0,7789.98388671875,9.975000381469727,1.093999981880188
2013-09-08,,,,1.3174188137054443,,,,,,,,,,
2013-09-09,,,1671.7099609375,1.3258028030395508,23.667999267578125,,,,,,168880.0,7974.14453125,9.90999984741211,1.0829999446868896
2013-09-10,,,1683.989990234375,1.326629400253296,22.965999603271484,,,,,,170489.0,7909.68701171875,9.854999542236328,1.0920000076293945
2013-09-11,,,1689.1300048828125,1.3315579891204834,23.121000289916992,,,,,,171340.0,7955.72900390625,9.845000267028809,1.0850000381469727
2013-09-12,,,1683.4200439453125,1.3298933506011963,22.099000930786133,,,,,,170000.0,7900.48046875,9.734999656677246,1.0809999704360962
2013-09-13,,,1687.989990234375,,21.670000076293945,,,,,,170155.0,7992.5595703125,9.734999656677246,1.0820000171661377
2013-09-15,,,,1.3359339237213135,,,,,,,,,,
2013-09-16,,,1697.5999755859375,1.3337956666946411,21.96299934387207,,,,,,172500.0,,9.725000381469727,1.0829999446868896
2013-09-17,,,1704.760009765625,1.3357912302017212,21.735000610351562,,,,,,173299.0,7928.10546875,9.710000038146973,1.0770000219345093
2013-09-18,,,1725.52001953125,1.3523015975952148,21.513999938964844,,,,,,175005.0,8029.392578125,9.779999732971191,1.0839999914169312
2013-09-19,,,1722.3399658203125,1.353417992591858,23.242000579833984,,,,,,175825.0,8103.0556640625,9.869999885559082,1.090999960899353
2013-09-20,,,1709.9100341796875,,21.875999450683594,,,,,,175000.0,8231.9677734375,9.755000114440918,1.0679999589920044
2013-09-22,,,,1.3534547090530396,,,,,,,,,,
2013-09-23,,,1701.8399658203125,1.349892020225525,21.80500030517578,,,,,,173539.0,,9.755000114440918,1.0850000381469727
2013-09-24,,,1697.4200439453125,1.347182273864746,21.538999557495117,,,,,,172500.0,8185.9306640625,9.675000190734863,1.0850000381469727
2013-09-25,,,1692.77001953125,1.351698398590088,21.83799934387207,,,,,,173368.0,8222.76171875,9.6899995803833,1.1080000400543213
2013-09-26,,,1698.6700439453125,1.348617672920227,21.719999313354492,,,,,,173600.0,8278.0107421875,9.789999961853027,1.1230000257492065
2013-09-27,,,1691.75,,21.783000946044922,,,,,,172210.0,8278.0107421875,9.805000305175781,1.13100004196167
2013-09-29,,,,1.349545955657959,,,,,,,,,,
2013-09-30,,,1681.550048828125,1.3525211811065674,21.6560001373291,,,,,,170410.0,8075.43359375,9.864999771118164,1.128999948501587
2013-10-01,,,1695.0,1.352338194847107,21.124000549316406,,,,,,171028.0,8038.5986328125,9.680000305175781,1.1230000257492065
2013-10-02,,,1693.8699951171875,1.3591018915176392,21.84600067138672,,,,,,171500.0,7863.64892578125,9.699999809265137,1.128000020980835
2013-10-03,,,1678.6600341796875,1.362416386604309,21.73900032043457,,,,,,169995.0,7882.06494140625,9.595000267028809,1.1360000371932983
2013-10-04,,,1690.5,,21.704999923706055,,,,,,170743.0,7799.19384765625,9.680000305175781,1.1299999952316284
2013-10-06,,,,1.356999397277832,,,,,,,,,,
2013-10-07,,,1676.1199951171875,,22.339000701904297,,,,,,169455.0,7771.56787109375,9.725000381469727,1.1440000534057617
2013-10-08,,,1655.449951171875,1.3598041534423828,22.39699935913086,,,,,,167452.0,7753.15087890625,9.739999771118164,1.1430000066757202
2013-10-09,,,1656.4000244140625,1.352027416229248,21.84600067138672,,,,,,168205.0,7697.90380859375,9.680000305175781,1.1480000019073486
2013-10-10,,,1692.56005859375,1.3526674509048462,21.850000381469727,,,,,,172485.0,7743.9423828125,9.710000038146973,1.1390000581741333
2013-10-11,,,1703.199951171875,,21.21500015258789,,,,,,173605.0,7946.51953125,,1.1410000324249268
2013-10-13,,,,1.3556748628616333,,,,,,,,,,
2013-10-14,,,1710.1400146484375,1.3558586835861206,21.309999465942383,,,,,,174200.0,,9.805000305175781,1.1369999647140503
2013-10-15,,,1698.06005859375,1.3521736860275269,21.145999908447266,,,,,,171920.0,7900.48046875,9.850000381469727,1.1430000066757202
2013-10-16,,,1721.5400390625,1.3522467613220215,21.31999969482422,,,,,,174872.0,7854.439453125,9.845000267028809,1.1299999952316284
2013-10-17,,,1733.1500244140625,1.366698980331421,21.902999877929688,,,,,,175286.0,7928.10546875,,1.1299999952316284
2013-10-18,,,1744.5,,21.868999481201172,,,,,,175400.0,7964.9375,9.694999694824219,1.1480000019073486
2013-10-20,,,,1.3681949377059937,,,,,,,,,,
2013-10-21,,,1744.6600341796875,1.36759614944458,22.232999801635742,,,,,,175120.0,8084.64013671875,,1.1410000324249268
2013-10-22,,,1754.6700439453125,1.3778469562530518,22.753999710083008,,,,,,176140.0,8084.64013671875,9.774999618530273,1.1410000324249268
2013-10-23,,,1746.3800048828125,1.3780938386917114,22.582000732421875,,,,,,174600.0,7863.64892578125,,1.1519999504089355
2013-10-24,,,1752.0699462890625,1.380395531654358,22.785999298095703,,,,,,175021.0,7826.8154296875,9.619999885559082,1.1380000114440918
2013-10-25,,,1759.77001953125,,22.60300064086914,,,,,,175435.0,7651.86376953125,9.645000457763672,1.128999948501587
2013-10-28,,,1762.1099853515625,1.3805290460586548,22.49799919128418,,,,,,175400.0,7817.6064453125,9.720000267028809,1.1089999675750732
2013-10-29,,,1771.949951171875,1.3789299726486206,22.45199966430664,,,,,,175991.0,7789.98388671875,9.75,1.1050000190734863
2013-10-30,,,1763.31005859375,1.374306082725525,22.945999145507812,,,,,,174340.0,7799.19384765625,9.8100004196167,1.0989999771118164
2013-10-31,,,1756.5400390625,1.3724011182785034,21.832000732421875,,,,,,172994.0,7918.8955078125,9.84000015258789,1.1050000190734863
2013-11-01,,,1761.6400146484375,1.3579760789871216,21.804000854492188,,,,,,173122.0,7725.52685546875,9.880000114440918,1.1119999885559082
2013-11-04,,,1767.9300537109375,1.349400281906128,21.67799949645996,,,,,,172089.0,,9.71500015258789,1.100000023841858
2013-11-05,,,1762.969970703125,1.351698398590088,21.61400032043457,,,,,,171754.0,7642.6552734375,9.720000267028809,1.093000054359436
2013-11-06,,,1770.489990234375,1.3473094701766968,21.746000289916992,,,,,,172220.0,7817.6064453125,9.630000114440918,1.0839999914169312
2013-11-07,,,1747.1500244140625,1.351807951927185,21.638999938964844,,,,,,171090.0,7651.86376953125,9.704999923706055,1.093000054359436
2013-11-08,,,1770.6099853515625,1.3409138917922974,21.30699920654297,,,,,,173201.0,7753.15087890625,9.734999656677246,1.090999960899353
2013-11-11,,,1771.8900146484375,1.3347926139831543,21.27199935913086,,,,,,173485.0,7817.6064453125,9.694999694824219,1.0950000286102295
2013-11-12,,,1767.68994140625,1.3409318923950195,20.76799964904785,,,,,,171211.0,7992.5595703125,9.600000381469727,1.0770000219345093
2013-11-13,,,1782.0,1.3439956903457642,20.43199920654297,,,,,,172150.0,7955.72900390625,9.484999656677246,1.0729999542236328
2013-11-14,,,1790.6199951171875,1.3489633798599243,20.711999893188477,,,,,,173320.0,8029.392578125,9.470000267028809,1.0770000219345093
2013-11-15,,,1798.1800537109375,1.3448994159698486,20.716999053955078,,,,,,174300.0,8296.42578125,,1.0670000314712524
2013-11-18,,,1791.530029296875,1.3483994007110596,20.349000930786133,,,,,,173810.0,8241.17578125,9.425000190734863,1.065999984741211
2013-11-19,,,1787.8699951171875,1.3504389524459839,20.326000213623047,,,,,,173760.0,8250.38671875,9.4399995803833,1.062000036239624
2013-11-20,,,1781.3699951171875,1.3567416667938232,20.049999237060547,,,,,,172480.0,8204.3447265625,9.475000381469727,1.0729999542236328
2013-11-21,,,1795.8499755859375,1.3433817625045776,19.92799949645996,,,,,,174621.0,8434.5458984375,9.444999694824219,1.0700000524520874
2013-11-22,,,1804.760009765625,1.347182273864746,19.856000900268555,,,,,,174850.0,8305.630859375,9.470000267028809,1.0670000314712524
2013-11-25,,,1802.47998046875,1.355233907699585,19.8799991607666,,,,,,173311.0,8324.048828125,9.470000267028809,1.0740000009536743
2013-11-26,,,1802.75,1.3527590036392212,19.84600067138672,,,,,,174840.0,8333.2578125,9.430000305175781,1.0609999895095825
2013-11-27,,,1807.22998046875,1.3567785024642944,19.632999420166016,,,,,,174625.0,8222.76171875,9.295000076293945,1.0779999494552612
2013-11-28,,,,1.357367753982544,,,,,,,,8287.216796875,9.289999961853027,1.069000005722046
2013-11-29,,,1805.81005859375,1.360396146774292,19.981000900268555,,,,,,174750.0,8379.2978515625,9.380000114440918,1.0750000476837158
2013-12-02,,,1800.9000244140625,1.3585110902786255,19.232999801635742,,,,,,172940.0,8278.0107421875,,1.0740000009536743
2013-12-03,,,1795.1500244140625,1.3542062044143677,19.01099967956543,,,,,,172131.0,8314.8408203125,9.244999885559082,1.0800000429153442
2013-12-04,,,1792.81005859375,1.3590649366378784,19.77400016784668,,,,,,173500.0,8204.3447265625,9.4350004196167,1.0779999494552612
2013-12-05,,,1785.030029296875,1.3586403131484985,19.513999938964844,,,,,,173000.0,8213.5517578125,9.354999542236328,1.0520000457763672
2013-12-06,,,1805.0899658203125,1.3669979572296143,19.46500015258789,,,,,,174940.0,8314.8408203125,9.395000457763672,1.0449999570846558
2013-12-09,,,1808.3699951171875,1.3706516027450562,19.643999099731445,,,,,,175700.0,8370.0888671875,,1.0420000553131104
2013-12-10,,,1802.6199951171875,1.3740227222442627,20.256000518798828,,,,,,173470.0,8342.4658203125,9.4399995803833,1.0260000228881836
2013-12-11,,,1782.219970703125,1.37644362449646,20.29800033569336,,,,,,171630.0,8250.38671875,9.5,1.0160000324249268
2013-12-12,,,1775.5,1.3786067962646484,19.402000427246094,,,,,,171500.0,8195.13671875,9.505000114440918,1.0080000162124634
2013-12-13,,,1775.3199462890625,1.3750807046890259,19.55900001525879,,,,,,171100.0,8185.9306640625,,1.00600004196167
2013-12-16,,,1786.5400390625,1.3739283084869385,20.048999786376953,,,,,,171139.0,8038.5986328125,9.555000305175781,0.9934999942779541
2013-12-17,,,1781.0,1.3762919902801514,19.79199981689453,,,,,,170420.0,8167.51416015625,9.5649995803833,0.9975000023841858
2013-12-18,,,1810.6500244140625,1.3771259784698486,20.013999938964844,,,,,,174250.0,8241.17578125,9.59000015258789,0.9810000061988831
2013-12-19,,,1809.5999755859375,1.3684945106506348,19.14299964904785,,,,,,174649.0,8268.8017578125,9.555000305175781,0.9909999966621399
2013-12-20,,,1818.3199462890625,1.3655791282653809,19.417999267578125,,,,,,175600.0,8305.630859375,9.630000114440918,0.9819999933242798
2013-12-23,,,1827.989990234375,1.3678393363952637,19.378000259399414,,,,,,175898.0,,9.625,0.9804999828338623
2013-12-24,,,1833.3199462890625,1.3699944019317627,19.452999114990234,,,,,,176010.0,8213.5517578125,,
2013-12-25,,,,1.3681949377059937,,,,,,,,8149.0947265625,,
2013-12-26,,,1842.02001953125,1.3668484687805176,19.885000228881836,,,,,,176900.0,8174.34130859375,,
2013-12-27,,,1841.4000244140625,1.3696191310882568,20.01300048828125,,,,,,177160.0,8322.29296875,9.739999771118164,0.9635000228881836
2013-12-30,,,1841.0699462890625,1.3750240802764893,19.58099937438965,,,,,,177069.0,8350.033203125,9.704999923706055,0.9629999995231628
2013-12-31,,,1848.3599853515625,1.3810056447982788,19.339000701904297,,,,,,177900.0,,,
2014-01-01,,,,1.3744947910308838,,,,,,,,,,
2014-01-02,,,1831.97998046875,1.3766709566116333,20.097999572753906,,,,,,176320.0,,9.75,0.9649999737739563
2014-01-03,,,1831.3699951171875,1.3666616678237915,20.18199920654297,,,,,,176336.0,,9.670000076293945,0.9660000205039978
2014-01-06,,,1826.77001953125,1.3596007823944092,20.07699966430664,,,,,,174500.0,8368.529296875,9.604999542236328,0.9785000085830688
2014-01-07,,,1837.8800048828125,1.3631964921951294,19.764999389648438,,,,,,174195.0,8359.2802734375,9.645000457763672,0.9800000190734863
2014-01-08,,,1837.489990234375,1.3616372346878052,19.51799964904785,,,,,,173284.0,8544.220703125,9.635000228881836,0.9639999866485596
2014-01-09,,,1838.1300048828125,1.3572019338607788,19.663000106811523,,,,,,172965.0,8618.1982421875,9.5,0.9409999847412109
2014-01-10,,,1842.3699951171875,1.360710859298706,20.201000213623047,,,,,,172540.0,8488.7373046875,9.5649995803833,0.9424999952316284
2014-01-13,,,1819.199951171875,1.3671848773956299,20.361000061035156,,,,,,170893.0,,9.630000114440918,0.9229999780654907
2014-01-14,,,1838.8800048828125,1.3669979572296143,20.250999450683594,,,,,,172250.0,8294.552734375,9.619999885559082,0.9190000295639038
2014-01-15,,,1848.3800048828125,1.3668484687805176,20.10300064086914,,,,,,173665.0,8451.7509765625,9.789999961853027,0.9294999837875366
2014-01-16,,,1845.8900146484375,1.359933614730835,20.024999618530273,,,,,,172773.0,8470.2451171875,9.774999618530273,0.9139999747276306
2014-01-17,,,1838.699951171875,1.3618041276931763,20.267000198364258,,,,,,172350.0,8682.9248046875,9.869999885559082,0.9160000085830688
2014-01-20,,,,1.3527590036392212,,,,,,,,8747.654296875,9.805000305175781,0.9125000238418579
2014-01-21,,,1843.800048828125,1.3549033403396606,19.83799934387207,,,,,,172500.0,8923.345703125,9.835000038146973,0.9154999852180481
2014-01-22,,,1844.8599853515625,1.355913758277893,19.80900001525879,,,,,,172895.0,8867.8662109375,9.795000076293945,0.9100000262260437
2014-01-23,,,1828.4599609375,1.354224443435669,19.986000061035156,,,,,,170310.0,8803.1357421875,9.585000038146973,0.9194999933242798
2014-01-24,,,1790.2900390625,1.3689066171646118,19.743000030517578,,,,,,168500.0,8636.689453125,9.529999732971191,0.906000018119812
2014-01-27,,,1781.56005859375,1.3687942028045654,19.770999908447266,,,,,,168210.0,8414.7626953125,9.46500015258789,0.909500002861023
2014-01-28,,,1792.5,1.3674652576446533,19.482999801635742,,,,,,169212.0,8396.2705078125,9.46500015258789,0.9110000133514404
2014-01-29,,,1774.199951171875,1.3655046224594116,19.533000946044922,,,,,,168748.0,8470.2451171875,9.399999618530273,0.890999972820282
2014-01-30,,,1794.18994140625,1.365859031677246,19.111000061035156,,,,,,170450.0,8359.2802734375,9.380000114440918,0.8989999890327454
2014-01-31,,,1782.5899658203125,1.3558770418167114,19.104999542236328,,,,,,169511.0,8442.5029296875,9.369999885559082,0.902999997138977
2014-02-03,,,1741.8900146484375,1.3488178253173828,19.388999938964844,,,,,,165265.0,8313.046875,9.28499984741211,0.9079999923706055
2014-02-04,,,1755.199951171875,1.3525028228759766,19.402000427246094,,,,,,164817.0,7896.931640625,9.300000190734863,0.9340000152587891
2014-02-05,,,1751.6400146484375,1.3515887260437012,19.78499984741211,,,,,,164075.0,7933.91943359375,9.300000190734863,0.9440000057220459
2014-02-06,,,1773.4300537109375,1.3535096645355225,19.908000946044922,,,,,,166000.0,7675.00341796875,9.350000381469727,0.9434999823570251
2014-02-07,,,1797.02001953125,1.3592127561569214,19.920000076293945,,,,,,169010.0,7601.02685546875,9.399999618530273,0.9399999976158142
2014-02-10,,,1799.8399658203125,1.361933946609497,20.099000930786133,,,,,,169120.0,7887.6845703125,9.329999923706055,0.9369999766349792
2014-02-11,,,1819.75,1.364610195159912,20.14299964904785,,,,,,170515.0,,9.295000076293945,0.9415000081062317
2014-02-12,,,1819.260009765625,1.3639029264450073,20.33099937438965,,,,,,170140.0,7980.15283203125,9.475000381469727,0.9555000066757202
2014-02-13,,,1829.8299560546875,1.3590095043182373,20.385000228881836,,,,,,172222.0,7906.1787109375,9.390000343322754,0.9505000114440918
2014-02-14,,,1838.6300048828125,1.3678767681121826,21.410999298095703,,,,,,172425.0,7850.6953125,9.449999809265137,0.9574999809265137
2014-02-17,,,,1.3699944019317627,,,,,,,,7869.1884765625,9.479999542236328,0.9539999961853027
2014-02-18,,,1840.760009765625,1.3704450130462646,21.891000747680664,,,,,,172292.0,7989.40185546875,9.489999771118164,0.9610000252723694
